"iso2c","date","join_year","region","youth_unemp_rate","real_gdp_growth","Measure","epl_index"
"DE",2019-10-01,2019,"Core",6.060626,-0.334562254950654,"Temporary contracts",1.375
"FR",2005-01-01,2005,"Core",21.31481,0.294659365019179,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2005-01-01,2005,"Core",21.31481,0.294659365019179,"Temporary contracts",3.125
"FR",2005-04-01,2005,"Core",21.51199,0.210366169136833,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2005-04-01,2005,"Core",21.51199,0.210366169136833,"Temporary contracts",3.125
"FR",2005-07-01,2005,"Core",23.19453,0.775229570857761,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2005-07-01,2005,"Core",23.19453,0.775229570857761,"Temporary contracts",3.125
"FR",2005-10-01,2005,"Core",23.08054,0.68519623527159,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2005-10-01,2005,"Core",23.08054,0.68519623527159,"Temporary contracts",3.125
"FR",2006-01-01,2006,"Core",24.00925,0.865812555631074,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2006-01-01,2006,"Core",24.00925,0.865812555631074,"Temporary contracts",3.125
"FR",2006-04-01,2006,"Core",23.72382,1.21012065916712,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2006-04-01,2006,"Core",23.72382,1.21012065916712,"Temporary contracts",3.125
"FR",2006-07-01,2006,"Core",23.32747,0.0667154334397679,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2006-07-01,2006,"Core",23.32747,0.0667154334397679,"Temporary contracts",3.125
"FR",2006-10-01,2006,"Core",22.9465,0.531843396702314,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2006-10-01,2006,"Core",22.9465,0.531843396702314,"Temporary contracts",3.125
"FR",2007-01-01,2007,"Core",22.43674,1.04793481938401,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2007-01-01,2007,"Core",22.43674,1.04793481938401,"Temporary contracts",3.125
"FR",2007-04-01,2007,"Core",21.12833,0.650028908460953,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2007-04-01,2007,"Core",21.12833,0.650028908460953,"Temporary contracts",3.125
"FR",2007-07-01,2007,"Core",19.79916,0.333546576892374,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2007-07-01,2007,"Core",19.79916,0.333546576892374,"Temporary contracts",3.125
"FR",2007-10-01,2007,"Core",20.06799,0.0528562332721805,"Individual and collective dismissals (regular contracts)",2.706349134
"FR",2007-10-01,2007,"Core",20.06799,0.0528562332721805,"Temporary contracts",3.125
"FR",2008-01-01,2008,"Core",18.91817,0.890313785236785,"Individual and collective dismissals (regular contracts)",2.579365015
"FR",2008-01-01,2008,"Core",18.91817,0.890313785236785,"Temporary contracts",3.125
"FR",2008-04-01,2008,"Core",19.72407,-0.753854734055537,"Individual and collective dismissals (regular contracts)",2.579365015
"FR",2008-04-01,2008,"Core",19.72407,-0.753854734055537,"Temporary contracts",3.125
"FR",2008-07-01,2008,"Core",20.26638,-0.227157808161138,"Individual and collective dismissals (regular contracts)",2.579365015
"FR",2008-07-01,2008,"Core",20.26638,-0.227157808161138,"Temporary contracts",3.125
"FR",2008-10-01,2008,"Core",21.90913,-1.29228272270776,"Individual and collective dismissals (regular contracts)",2.579365015
"FR",2008-10-01,2008,"Core",21.90913,-1.29228272270776,"Temporary contracts",3.125
"FR",2009-01-01,2009,"Core",24.1835,-1.91661114578441,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2009-01-01,2009,"Core",24.1835,-1.91661114578441,"Temporary contracts",3.125
"FR",2009-04-01,2009,"Core",25.40774,0.176839417945018,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2009-04-01,2009,"Core",25.40774,0.176839417945018,"Temporary contracts",3.125
"FR",2009-07-01,2009,"Core",25.19721,0.229729170066584,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2009-07-01,2009,"Core",25.19721,0.229729170066584,"Temporary contracts",3.125
"FR",2009-10-01,2009,"Core",25.30948,0.722032147441354,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2009-10-01,2009,"Core",25.30948,0.722032147441354,"Temporary contracts",3.125
"FR",2010-01-01,2010,"Core",24.70448,0.28168327970608,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2010-01-01,2010,"Core",24.70448,0.28168327970608,"Temporary contracts",3.125
"FR",2010-04-01,2010,"Core",25.08598,0.47647429601998,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2010-04-01,2010,"Core",25.08598,0.47647429601998,"Temporary contracts",3.125
"FR",2010-07-01,2010,"Core",25.15877,0.676391915772356,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2010-07-01,2010,"Core",25.15877,0.676391915772356,"Temporary contracts",3.125
"FR",2010-10-01,2010,"Core",23.89991,0.566854054541466,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2010-10-01,2010,"Core",23.89991,0.566854054541466,"Temporary contracts",3.125
"FR",2011-01-01,2011,"Core",24.87242,1.32641349530935,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2011-01-01,2011,"Core",24.87242,1.32641349530935,"Temporary contracts",3.125
"FR",2011-04-01,2011,"Core",24.23487,-0.00484681941301801,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2011-04-01,2011,"Core",24.23487,-0.00484681941301801,"Temporary contracts",3.125
"FR",2011-07-01,2011,"Core",23.27978,0.327387235828169,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2011-07-01,2011,"Core",23.27978,0.327387235828169,"Temporary contracts",3.125
"FR",2011-10-01,2011,"Core",24.09075,0.338424798128401,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2011-10-01,2011,"Core",24.09075,0.338424798128401,"Temporary contracts",3.125
"FR",2012-01-01,2012,"Core",24.36069,-0.0320126400021437,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2012-01-01,2012,"Core",24.36069,-0.0320126400021437,"Temporary contracts",3.125
"FR",2012-04-01,2012,"Core",25.01326,-0.411597552907139,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2012-04-01,2012,"Core",25.01326,-0.411597552907139,"Temporary contracts",3.125
"FR",2012-07-01,2012,"Core",25.89518,0.325959196673864,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2012-07-01,2012,"Core",25.89518,0.325959196673864,"Temporary contracts",3.125
"FR",2012-10-01,2012,"Core",27.99962,-0.0591898850993644,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2012-10-01,2012,"Core",27.99962,-0.0591898850993644,"Temporary contracts",3.125
"FR",2013-01-01,2013,"Core",27.4304,0.211473955759978,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2013-01-01,2013,"Core",27.4304,0.211473955759978,"Temporary contracts",3.125
"FR",2013-04-01,2013,"Core",26.9046,0.876806668971497,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2013-04-01,2013,"Core",26.9046,0.876806668971497,"Temporary contracts",3.125
"FR",2013-07-01,2013,"Core",25.95597,-0.216652628903446,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2013-07-01,2013,"Core",25.95597,-0.216652628903446,"Temporary contracts",3.125
"FR",2013-10-01,2013,"Core",25.37759,0.608022867599978,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2013-10-01,2013,"Core",25.37759,0.608022867599978,"Temporary contracts",3.125
"FR",2014-01-01,2014,"Core",25.39574,0.00275138177592282,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2014-01-01,2014,"Core",25.39574,0.00275138177592282,"Temporary contracts",3.125
"FR",2014-04-01,2014,"Core",25.34386,0.226027971975107,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2014-04-01,2014,"Core",25.34386,0.226027971975107,"Temporary contracts",3.125
"FR",2014-07-01,2014,"Core",25.57277,0.654477704929057,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2014-07-01,2014,"Core",25.57277,0.654477704929057,"Temporary contracts",3.125
"FR",2014-10-01,2014,"Core",26.3617,-0.295414813768424,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2014-10-01,2014,"Core",26.3617,-0.295414813768424,"Temporary contracts",3.125
"FR",2015-01-01,2015,"Core",26.31039,0.593135021116709,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2015-01-01,2015,"Core",26.31039,0.593135021116709,"Temporary contracts",3.125
"FR",2015-04-01,2015,"Core",25.92577,0.0377372663781017,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2015-04-01,2015,"Core",25.92577,0.0377372663781017,"Temporary contracts",3.125
"FR",2015-07-01,2015,"Core",25.97919,0.287684448387182,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2015-07-01,2015,"Core",25.97919,0.287684448387182,"Temporary contracts",3.125
"FR",2015-10-01,2015,"Core",26.15841,0.270737276684585,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2015-10-01,2015,"Core",26.15841,0.270737276684585,"Temporary contracts",3.125
"FR",2016-01-01,2016,"Core",26.26512,0.316594633001621,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2016-01-01,2016,"Core",26.26512,0.316594633001621,"Temporary contracts",3
"FR",2016-04-01,2016,"Core",25.96337,-0.244491427067217,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2016-04-01,2016,"Core",25.96337,-0.244491427067217,"Temporary contracts",3
"FR",2016-07-01,2016,"Core",26.23924,0.157629609926424,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2016-07-01,2016,"Core",26.23924,0.157629609926424,"Temporary contracts",3
"FR",2016-10-01,2016,"Core",25.40956,0.648919980085161,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2016-10-01,2016,"Core",25.40956,0.648919980085161,"Temporary contracts",3
"FR",2017-01-01,2017,"Core",23.90163,0.6848084010036,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2017-01-01,2017,"Core",23.90163,0.6848084010036,"Temporary contracts",3
"FR",2017-04-01,2017,"Core",24.50297,0.72196763290755,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2017-04-01,2017,"Core",24.50297,0.72196763290755,"Temporary contracts",3
"FR",2017-07-01,2017,"Core",22.92519,0.724221135452119,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2017-07-01,2017,"Core",22.92519,0.724221135452119,"Temporary contracts",3
"FR",2017-10-01,2017,"Core",22.69079,0.605483071317714,"Individual and collective dismissals (regular contracts)",2.496031761
"FR",2017-10-01,2017,"Core",22.69079,0.605483071317714,"Temporary contracts",3
"FR",2018-01-01,2018,"Core",23.01025,-0.0360849921257511,"Individual and collective dismissals (regular contracts)",2.559523821
"FR",2018-01-01,2018,"Core",23.01025,-0.0360849921257511,"Temporary contracts",3
"FR",2018-04-01,2018,"Core",21.94149,0.220591291725647,"Individual and collective dismissals (regular contracts)",2.559523821
"FR",2018-04-01,2018,"Core",21.94149,0.220591291725647,"Temporary contracts",3
"FR",2018-07-01,2018,"Core",22.06151,0.532336658186061,"Individual and collective dismissals (regular contracts)",2.559523821
"FR",2018-07-01,2018,"Core",22.06151,0.532336658186061,"Temporary contracts",3
"FR",2018-10-01,2018,"Core",21.06523,0.722577445384687,"Individual and collective dismissals (regular contracts)",2.559523821
"FR",2018-10-01,2018,"Core",21.06523,0.722577445384687,"Temporary contracts",3
"FR",2019-01-01,2019,"Core",20.9847,0.960422859684407,"Individual and collective dismissals (regular contracts)",2.559523821
"FR",2019-01-01,2019,"Core",20.9847,0.960422859684407,"Temporary contracts",3
"FR",2019-04-01,2019,"Core",20.4178,0.49290141737508,"Individual and collective dismissals (regular contracts)",2.559523821
"FR",2019-04-01,2019,"Core",20.4178,0.49290141737508,"Temporary contracts",3
"FR",2019-07-01,2019,"Core",19.62416,0.0297320987819205,"Individual and collective dismissals (regular contracts)",2.559523821
"FR",2019-07-01,2019,"Core",19.62416,0.0297320987819205,"Temporary contracts",3
"FR",2019-10-01,2019,"Core",21.93818,-0.503252976169399,"Individual and collective dismissals (regular contracts)",2.559523821
"FR",2019-10-01,2019,"Core",21.93818,-0.503252976169399,"Temporary contracts",3
"IT",2005-01-01,2005,"Periphery",24.49857,-0.151719621907098,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2005-01-01,2005,"Periphery",24.49857,-0.151719621907098,"Temporary contracts",2
"IT",2005-04-01,2005,"Periphery",23.52103,0.813842049343094,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2005-04-01,2005,"Periphery",23.52103,0.813842049343094,"Temporary contracts",2
"IT",2005-07-01,2005,"Periphery",25.2706,0.539815616186168,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2005-07-01,2005,"Periphery",25.2706,0.539815616186168,"Temporary contracts",2
"IT",2005-10-01,2005,"Periphery",23.1886,0.455040795987038,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2005-10-01,2005,"Periphery",23.1886,0.455040795987038,"Temporary contracts",2
"IT",2006-01-01,2006,"Periphery",23.2096,0.335261060237357,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2006-01-01,2006,"Periphery",23.2096,0.335261060237357,"Temporary contracts",2
"IT",2006-04-01,2006,"Periphery",21.60809,0.316207198180329,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2006-04-01,2006,"Periphery",21.60809,0.316207198180329,"Temporary contracts",2
"IT",2006-07-01,2006,"Periphery",20.90696,0.29904675535235,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2006-07-01,2006,"Periphery",20.90696,0.29904675535235,"Temporary contracts",2
"IT",2006-10-01,2006,"Periphery",21.21553,1.36490858513767,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2006-10-01,2006,"Periphery",21.21553,1.36490858513767,"Temporary contracts",2
"IT",2007-01-01,2007,"Periphery",19.63171,-0.0946853231086564,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2007-01-01,2007,"Periphery",19.63171,-0.0946853231086564,"Temporary contracts",2
"IT",2007-04-01,2007,"Periphery",19.43967,0.242111369762732,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2007-04-01,2007,"Periphery",19.43967,0.242111369762732,"Temporary contracts",2
"IT",2007-07-01,2007,"Periphery",20.85431,-0.0192590345431398,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2007-07-01,2007,"Periphery",20.85431,-0.0192590345431398,"Temporary contracts",2
"IT",2007-10-01,2007,"Periphery",21.51162,-0.21011730654088,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2007-10-01,2007,"Periphery",21.51162,-0.21011730654088,"Temporary contracts",2
"IT",2008-01-01,2008,"Periphery",19.81266,1.08821156475347,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2008-01-01,2008,"Periphery",19.81266,1.08821156475347,"Temporary contracts",2
"IT",2008-04-01,2008,"Periphery",21.25941,-0.935752611753848,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2008-04-01,2008,"Periphery",21.25941,-0.935752611753848,"Temporary contracts",2
"IT",2008-07-01,2008,"Periphery",21.69925,-1.51589329223576,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2008-07-01,2008,"Periphery",21.69925,-1.51589329223576,"Temporary contracts",2
"IT",2008-10-01,2008,"Periphery",22.06895,-2.41428951294882,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2008-10-01,2008,"Periphery",22.06895,-2.41428951294882,"Temporary contracts",2
"IT",2009-01-01,2009,"Periphery",24.49226,-2.48567465446801,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2009-01-01,2009,"Periphery",24.49226,-2.48567465446801,"Temporary contracts",2
"IT",2009-04-01,2009,"Periphery",24.8177,-0.537872792048155,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2009-04-01,2009,"Periphery",24.8177,-0.537872792048155,"Temporary contracts",2
"IT",2009-07-01,2009,"Periphery",25.94426,0.335360573802035,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2009-07-01,2009,"Periphery",25.94426,0.335360573802035,"Temporary contracts",2
"IT",2009-10-01,2009,"Periphery",26.49644,0.267721461931458,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2009-10-01,2009,"Periphery",26.49644,0.267721461931458,"Temporary contracts",2
"IT",2010-01-01,2010,"Periphery",27.15955,0.3819579056481,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2010-01-01,2010,"Periphery",27.15955,0.3819579056481,"Temporary contracts",2
"IT",2010-04-01,2010,"Periphery",28.91766,0.673466843716675,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2010-04-01,2010,"Periphery",28.91766,0.673466843716675,"Temporary contracts",2
"IT",2010-07-01,2010,"Periphery",27.72166,0.265467554355325,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2010-07-01,2010,"Periphery",27.72166,0.265467554355325,"Temporary contracts",2
"IT",2010-10-01,2010,"Periphery",28.09878,0.854632649648401,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2010-10-01,2010,"Periphery",28.09878,0.854632649648401,"Temporary contracts",2
"IT",2011-01-01,2011,"Periphery",27.67849,0.565066233080813,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2011-01-01,2011,"Periphery",27.67849,0.565066233080813,"Temporary contracts",2
"IT",2011-04-01,2011,"Periphery",28.62966,-0.238636524011682,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2011-04-01,2011,"Periphery",28.62966,-0.238636524011682,"Temporary contracts",2
"IT",2011-07-01,2011,"Periphery",29.49108,-0.458080801491256,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2011-07-01,2011,"Periphery",29.49108,-0.458080801491256,"Temporary contracts",2
"IT",2011-10-01,2011,"Periphery",30.71614,-0.983245345738837,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2011-10-01,2011,"Periphery",30.71614,-0.983245345738837,"Temporary contracts",2
"IT",2012-01-01,2012,"Periphery",33.55785,-1.0476318318478,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2012-01-01,2012,"Periphery",33.55785,-1.0476318318478,"Temporary contracts",2
"IT",2012-04-01,2012,"Periphery",35.2245,-0.838342958872929,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2012-04-01,2012,"Periphery",35.2245,-0.838342958872929,"Temporary contracts",2
"IT",2012-07-01,2012,"Periphery",35.14344,-0.665577945750151,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2012-07-01,2012,"Periphery",35.14344,-0.665577945750151,"Temporary contracts",2
"IT",2012-10-01,2012,"Periphery",37.54178,-0.770761221063943,"Individual and collective dismissals (regular contracts)",3.015872955
"IT",2012-10-01,2012,"Periphery",37.54178,-0.770761221063943,"Temporary contracts",2
"IT",2013-01-01,2013,"Periphery",39.50199,-0.832164637836463,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2013-01-01,2013,"Periphery",39.50199,-0.832164637836463,"Temporary contracts",2
"IT",2013-04-01,2013,"Periphery",38.19849,-0.0234308470108857,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2013-04-01,2013,"Periphery",38.19849,-0.0234308470108857,"Temporary contracts",2
"IT",2013-07-01,2013,"Periphery",40.4182,0.333765078417692,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2013-07-01,2013,"Periphery",40.4182,0.333765078417692,"Temporary contracts",2
"IT",2013-10-01,2013,"Periphery",41.97339,-0.147193911226573,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2013-10-01,2013,"Periphery",41.97339,-0.147193911226573,"Temporary contracts",2
"IT",2014-01-01,2014,"Periphery",43.83171,0.0413815247068072,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2014-01-01,2014,"Periphery",43.83171,0.0413815247068072,"Temporary contracts",2
"IT",2014-04-01,2014,"Periphery",42.49675,0.0260319343713178,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2014-04-01,2014,"Periphery",42.49675,0.0260319343713178,"Temporary contracts",2
"IT",2014-07-01,2014,"Periphery",42.56155,0.00796287188986611,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2014-07-01,2014,"Periphery",42.56155,0.00796287188986611,"Temporary contracts",2
"IT",2014-10-01,2014,"Periphery",41.79013,-0.160849211046532,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2014-10-01,2014,"Periphery",41.79013,-0.160849211046532,"Temporary contracts",2
"IT",2015-01-01,2015,"Periphery",42.45092,0.400237925699365,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2015-01-01,2015,"Periphery",42.45092,0.400237925699365,"Temporary contracts",1.625
"IT",2015-04-01,2015,"Periphery",41.94329,0.428877217041013,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2015-04-01,2015,"Periphery",41.94329,0.428877217041013,"Temporary contracts",1.625
"IT",2015-07-01,2015,"Periphery",38.30296,0.0326566382637949,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2015-07-01,2015,"Periphery",38.30296,0.0326566382637949,"Temporary contracts",1.625
"IT",2015-10-01,2015,"Periphery",38.43433,0.457070096377521,"Individual and collective dismissals (regular contracts)",2.932539701
"IT",2015-10-01,2015,"Periphery",38.43433,0.457070096377521,"Temporary contracts",1.625
"IT",2016-01-01,2016,"Periphery",37.97861,0.205755630101656,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2016-01-01,2016,"Periphery",37.97861,0.205755630101656,"Temporary contracts",1.625
"IT",2016-04-01,2016,"Periphery",36.44102,0.323299020013401,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2016-04-01,2016,"Periphery",36.44102,0.323299020013401,"Temporary contracts",1.625
"IT",2016-07-01,2016,"Periphery",37.2779,0.681788455192134,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2016-07-01,2016,"Periphery",37.2779,0.681788455192134,"Temporary contracts",1.625
"IT",2016-10-01,2016,"Periphery",39.01798,0.356162000219662,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2016-10-01,2016,"Periphery",39.01798,0.356162000219662,"Temporary contracts",1.625
"IT",2017-01-01,2017,"Periphery",35.12119,0.482651024644376,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2017-01-01,2017,"Periphery",35.12119,0.482651024644376,"Temporary contracts",1.625
"IT",2017-04-01,2017,"Periphery",35.17644,0.42697126647262,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2017-04-01,2017,"Periphery",35.17644,0.42697126647262,"Temporary contracts",1.625
"IT",2017-07-01,2017,"Periphery",34.90856,0.07725055968546,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2017-07-01,2017,"Periphery",34.90856,0.07725055968546,"Temporary contracts",1.625
"IT",2017-10-01,2017,"Periphery",33.36431,0.592443917369501,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2017-10-01,2017,"Periphery",33.36431,0.592443917369501,"Temporary contracts",1.625
"IT",2018-01-01,2018,"Periphery",31.73031,-0.144154708175037,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2018-01-01,2018,"Periphery",31.73031,-0.144154708175037,"Temporary contracts",1.625
"IT",2018-04-01,2018,"Periphery",32.72392,0.278636766630491,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2018-04-01,2018,"Periphery",32.72392,0.278636766630491,"Temporary contracts",1.625
"IT",2018-07-01,2018,"Periphery",31.80255,-0.088409235188891,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2018-07-01,2018,"Periphery",31.80255,-0.088409235188891,"Temporary contracts",1.625
"IT",2018-10-01,2018,"Periphery",32.58656,0.277837326048669,"Individual and collective dismissals (regular contracts)",2.474206448
"IT",2018-10-01,2018,"Periphery",32.58656,0.277837326048669,"Temporary contracts",1.625
"IT",2019-01-01,2019,"Periphery",31.16178,0.224425556902297,"Individual and collective dismissals (regular contracts)",2.557539701
"IT",2019-01-01,2019,"Periphery",31.16178,0.224425556902297,"Temporary contracts",3.125
"IT",2019-04-01,2019,"Periphery",29.58275,0.395253509684856,"Individual and collective dismissals (regular contracts)",2.557539701
"IT",2019-04-01,2019,"Periphery",29.58275,0.395253509684856,"Temporary contracts",3.125
"IT",2019-07-01,2019,"Periphery",27.98563,-0.54319197933772,"Individual and collective dismissals (regular contracts)",2.557539701
"IT",2019-07-01,2019,"Periphery",27.98563,-0.54319197933772,"Temporary contracts",3.125
"IT",2019-10-01,2019,"Periphery",27.88443,-0.263499509590126,"Individual and collective dismissals (regular contracts)",2.557539701
"IT",2019-10-01,2019,"Periphery",27.88443,-0.263499509590126,"Temporary contracts",3.125
